鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西屯區,房地(土地+建物)+車位,臺中市西屯區國安二路151~180號,9.53,住,,,1090222,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070503,88.97,1,2,1,有,有,7600000,100059,坡道機械,21.01,800000,,RPTNMLRKMHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安二路151~180號,9.53,住,,,1090222,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070503,89.41,1,2,1,有,有,7880000,103509,坡道機械,21.01,800000,,RPUNMLRKMHPFFCB68CA
南屯區,房地(土地+建物),臺中市南屯區南屯路二段841~870號,128.0,住,,,1081231,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620515,155.65,4,2,3,有,無,9496800,61014,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLRKMHPFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區環中路三段61~90號,9.26,商,,,1090225,土地1建物1車位1,八層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1060524,147.19,3,2,2,有,有,12880000,97603,坡道平面,20.35,500000,,RPRRMLPKMHPFFCB58CA
南屯區,房地(土地+建物),臺中市南屯區保安三街61~90號,82.22,住,,,1090214,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0900508,193.92,4,2,3,有,無,9000000,46411,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLNKMHPFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區福雅路396巷1~30號,82.59,農,,,1090225,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950629,193.65,5,2,4,有,有,14080000,72708,,0.0,0,,RPOPMLNKMHPFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區漢翔路31~60號,30.05,住,,,1090217,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,243.22,3,2,2,有,有,16000000,65784,坡道平面,64.55,0,,RPXPMLOKMHPFFCB88CA
南屯區,房地(土地+建物)+車位,臺中市南屯區春安路121~150號,10.37,住,,,1090220,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081128,107.66,1,2,1,有,有,5700000,60764,坡道平面,38.54,1500000,,RPUOMLOKMHPFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區春安路121~150號,10.62,住,,,1081123,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081128,109.28999999999999,1,2,1,有,有,7000000,77739,坡道平面,38.54,1500000,,RPVOMLOKMHPFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區春安路121~150號,10.68,住,,,1070517,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081128,109.77,1,2,1,有,有,5830000,65001,坡道平面,38.54,1200000,,RPWOMLOKMHPFFCB68CA
南屯區,房地(土地+建物),臺中市南屯區春安路121~150號,14.38,住,,,1070616,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081128,95.98,2,2,1,有,有,6400000,66681,,0.0,0,,RPXOMLOKMHPFFCB78CA
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富十五路31~60號,41.19,住,,,1090215,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080221,226.37,3,2,2,有,無,19830000,109889,坡道平面,72.76,2950000,,RPTNMLRJMHPFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段91~120號,1695.0,住,,,1081126,土地1建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0591204,637.78,0,0,0,無,無,817816312,1282286,,0.0,0,,RPRNMLMJMHPFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區至善路31~60號,7.72,其他,,,1090109,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870603,114.75999999999999,3,2,2,有,有,7300000,63611,坡道平面,23.26,0,,RPTPMLQJMHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區河南路二段31~60號,14.57,住,,,1090219,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830406,135.69,2,2,2,有,有,7580000,55863,坡道平面,0.0,0,含增建或未登記建物。;,RPVPMLQJMHPFFCB78CA
西屯區,房地(土地+建物),臺中市西屯區寶慶街30巷1~30號,3.51,商,,,1090303,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830509,38.71,1,1,1,有,有,2100000,54250,,0.0,0,,RPTPMLSJMHPFFCB78CA
南屯區,房地(土地+建物)+車位,臺中市南屯區寶山五街151~180號,13.7,住,,,1090208,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830118,123.6,3,2,2,有,有,5600000,45307,坡道機械,0.0,0,,RPWPMLTJMHPFFCB56CA
西屯區,房地(土地+建物),臺中市西屯區寧夏西四街1~30號,10.14,商,,,1090216,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851210,126.58000000000001,3,2,2,有,有,6600000,52141,,0.0,0,,RPVRMLKKMHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段391~420號,19.59,其他,,,1090211,土地1建物1車位2,十六層,三十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1050127,339.98,3,2,3,有,有,34980000,102888,坡道平面,34.6,0,,RPPRMLSJMHPFFCB58CA
豐原區,房地(土地+建物),臺中市豐原區豐原大道七段481~510號,156.62,住,,,1090217,土地1建物1車位0,一層，二層，三層，四層,四層,店面(店鋪),見其他登記事項,見其他登記事項,0980630,361.48,6,2,5,有,無,27600000,76353,,0.0,0,,RPUPMLLMLHPFFDB48CA
豐原區,房地(土地+建物)+車位,臺中市豐原區三豐路一段61~90號,20.95,商,,,1090225,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060816,143.64,3,2,2,有,有,9880000,68783,坡道平面,24.63,0,,RPXNMLKKMHPFFDB38CA
豐原區,房地(土地+建物),臺中市豐原區向陽路173巷1~30號,23.8,商,,,1090301,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751210,87.54,2,1,1,有,無,1900000,21704,,0.0,0,,RPRPMLKKMHPFFDB97CA
后里區,房地(土地+建物),臺中市后里區三光路211~240號,74.57,住,,,1081205,土地7建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080806,197.23,5,1,5,有,無,15200000,77067,,0.0,0,,RPPNMLSLLHPFFDB38CA
豐原區,房地(土地+建物),臺中市豐原區社皮路76巷1~30號,28.34,住,,,1090103,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0831212,116.23,3,2,2,有,有,4650000,40007,,0.0,0,,RPTNMLKMLHPFFDB08CA
豐原區,房地(土地+建物)+車位,臺中市豐原區富陽路1~30號,34.56,住,,,1060109,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081227,160.32999999999998,3,2,2,有,有,9680000,65910,坡道平面,31.67,1200000,,RPOOMLQLLHPFFDB18CA
豐原區,房地(土地+建物),臺中市豐原區西勢路37巷1~30號,73.0,住,,,1090302,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0621128,135.66,3,2,4,有,無,9280000,68406,,0.0,0,,RPPOMLKMLHPFFDB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路211~240號,36.26,住,,,1090301,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031103,215.41,3,2,2,有,有,16880000,78362,坡道平面,28.1,0,,RPWNMLLLMHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路61~90號,11.24,住,,,1090219,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,108.64,2,2,1,有,有,7250000,66734,坡道平面,20.99,0,,RPTRMLLLMHPFFCB48CA
豐原區,房地(土地+建物),臺中市豐原區豐原大道四段511~540號,99.83,住,,,1090220,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011001,272.63,4,3,4,有,無,20850000,76477,,0.0,0,含增建或未登記建物。;,RPUOMLRLLHPFFDB88CA
豐原區,土地,福陽段61~90地號,112.93,住,,,1090313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5342400,47307,,0.0,0,親友、員工或其他特殊關係間之交易。持分買賣。,RPVOMLRLLHPFFDB98CA
神岡區,土地,神林段601~630地號,1483.22,其他,,,1090207,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,82805416,55828,,0.0,0,,RPXOMLRLLHPFFDB56CA
西屯區,房地(土地+建物),臺中市西屯區至善路121~150號,5.09,住,,,1090223,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820920,47.23,0,0,0,無,有,3150000,66695,,0.0,0,含增建或未登記建物。;,RPUNMLOLMHPFFCB48CA
豐原區,車位,臺中市豐原區北陽路121~150號,0.0,,,,1090313,土地0建物0車位1,,,其他,,,,17.77,0,0,0,有,有,1300000,,坡道平面,17.77,1300000,單獨車位交易。;,RPUNMLQLLHPFFDB68CA
豐原區,車位,臺中市豐原區北陽路121~150號,0.0,,,,1090313,土地0建物0車位1,,,其他,,,,17.77,0,0,0,有,有,1300000,,坡道平面,17.77,1300000,單獨車位交易。;,RPWNMLQLLHPFFDB88CA
大里區,房地(土地+建物)+車位,臺中市大里區祥興路571~600號,17.68,住,,,1090309,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,121.12,2,1,1,有,有,8100000,80855,坡道平面,36.4,1250000,,RPXNMLRLLHPFFIB96CA
大里區,房地(土地+建物)+車位,臺中市大里區祥興路571~600號,14.97,住,,,1081111,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,106.57,2,1,1,有,有,7200000,83369,坡道平面,36.4,1350000,,RPOOMLRLLHPFFIB78CA
烏日區,房地(土地+建物)+車位,臺中市烏日區三榮十五路1~30號,28.07,住,,,1090219,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031227,146.3,3,2,2,有,有,8000000,54682,坡道平面,27.9,0,,RPXPMLQLLHPFFIB07CA
大里區,房地(土地+建物),臺中市大里區利民街25巷1~30號,135.9,住,,,1070910,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081022,199.64,4,3,5,有,無,17200000,86155,,0.0,0,,RPORMLQLLHPFFIB98CA
霧峰區,土地,北柳段691~720地號,118.92,,特定農業區,甲種建築用地,1090316,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6074700,51082,,0.0,0,,RPROMLKMLHPFFIB48CA
潭子區,房地(土地+建物)+車位,臺中市潭子區頭張路一段117巷17弄1~30號,9.54,商,,,1090119,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820511,90.94999999999999,2,1,1,有,有,4920000,54096,坡道機械,0.0,0,,RPTNMLSJMHPFFHB09CA
大雅區,房地(土地+建物),臺中市大雅區義和路1~30號,76.25,農,,,1090209,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0951220,163.93,3,2,3,有,有,13980000,85280,,0.0,0,,RPRNMLRJMHPFFHB78CA
東勢區,房地(土地+建物),臺中市東勢區本街匠寮巷31~60號,57.9,住,,,1090312,土地1建物1車位0,全,三層,透天厝,住商用,見其他登記事項,0651206,102.96,4,2,2,有,無,3550000,34479,,0.0,0,,RPPNMLOLMHPFFGB38CA
潭子區,房地(土地+建物),臺中市潭子區榮興街61~90號,9.07,住,,,1090225,土地1建物1車位0,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830824,106.82000000000001,3,2,2,有,有,5000000,46808,,0.0,0,,RPTNMLLMLHPFFHB58CA
東勢區,土地,保民段901~930地號,76.73,住,,,1090305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,26065,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLLMLHPFFGB58CA
東勢區,房地(土地+建物),臺中市東勢區東坑路168巷1~30號,91.7,住,,,1090222,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050906,201.74,5,2,6,有,無,8350000,41390,,0.0,0,,RPPNMLLKMHPFFGB97CA
東勢區,土地,新伯公段上城小段181~210地號,4268.0,,山坡地保育區,農牧用地,1090227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,187,,0.0,0,,RPWNMLQLLHPFFGB56CA
東勢區,土地,東勢段石角小段541~570地號,2500.0,,山坡地保育區,農牧用地,1090225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,1520,,0.0,0,,RPXNMLQLLHPFFGB66CA
石岡區,土地,新岡尾段211~240地號,38.58,農,,,1090310,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,22032,,0.0,0,含增建或未登記建物。;,RPPNMLRLLHPFFGB58CA
東勢區,土地,興隆段721~750地號,99.45,農,,,1090228,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,2011,,0.0,0,,RPQNMLRLLHPFFGB68CA
沙鹿區,土地,沙工北段1801~1830地號,12.84,住,,,1090318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,990000,77103,,0.0,0,,RPXNMLLJMHPFFFB58CA
沙鹿區,房地(土地+建物),臺中市沙鹿區樂群新莊1~30號,40.16,農,,,1090308,土地1建物1車位0,二層，騎樓,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661026,77.42,3,2,1,有,有,2500000,32291,,0.0,0,,RPTNMLQJMHPFFFB68CA
沙鹿區,房地(土地+建物),臺中市沙鹿區正義路301~330號,69.22,住,,,1090225,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030212,182.77,3,2,3,有,無,12060000,65985,,0.0,0,,RPXNMLRJMHPFFFB56CA
梧棲區,房地(土地+建物),臺中市梧棲區四維中路331~360號,20.57,住,,,1090207,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821017,144.73,4,1,2,有,有,3650000,25219,,0.0,0,,RPQPMLLMLHPFFFB28CA
沙鹿區,房地(土地+建物),臺中市沙鹿區平等二街91~120號,135.86,住,,,1090312,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070503,200.29,4,2,3,有,無,16000000,79884,,0.0,0,受債權債務影響或債務抵償之交易。;,RPRNMLLJMHPFFFB97CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路24之1巷1~30號,71.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,177.47,4,2,3,有,無,9580000,53981,,0.0,0,,RPOOMLKMLHPFFFB87CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路24之1巷1~30號,72.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,173.6,4,2,3,有,無,9360000,53917,,0.0,0,,RPPOMLKMLHPFFFB97CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路24之1巷1~30號,76.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,185.33,4,2,3,有,無,9980000,53850,,0.0,0,,RPQOMLKMLHPFFFB08CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路24之1巷1~30號,79.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,185.33,4,2,3,有,無,10000000,53958,,0.0,0,,RPROMLKMLHPFFFB18CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路24之1巷1~30號,83.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,195.28,4,2,3,有,無,10760000,55100,,0.0,0,,RPSOMLKMLHPFFFB28CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路24之1巷1~30號,91.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,193.4,4,2,3,有,無,11260000,58221,,0.0,0,,RPTOMLKMLHPFFFB38CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路46巷1~30號,88.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081127,199.51,4,2,3,有,無,10680000,53531,,0.0,0,,RPUOMLKMLHPFFFB48CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路46巷1~30號,85.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081127,196.11,4,2,3,有,無,10380000,52929,,0.0,0,,RPVOMLKMLHPFFFB58CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路46巷1~30號,85.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081127,196.11,4,2,3,有,無,10360000,52827,,0.0,0,,RPWOMLKMLHPFFFB68CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路46巷1~30號,85.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081127,196.11,4,2,3,有,無,10380000,52929,,0.0,0,,RPXOMLKMLHPFFFB78CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路46巷1~30號,85.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,196.11,4,2,3,有,無,10000000,50992,,0.0,0,,RPOPMLKMLHPFFFB97CA
梧棲區,房地(土地+建物),臺中市梧棲區中正路46巷1~30號,97.0,住,,,1090225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,199.51,4,2,3,有,無,10500000,52629,,0.0,0,,RPPPMLKMLHPFFFB08CA
大甲區,房地(土地+建物),臺中市大甲區義和二街120巷61~90號,14.2,住,,,1090312,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080831,57.47,1,1,1,有,有,3248000,56516,,0.0,0,,RPQNMLKMLHPFFEB87CA
大甲區,土地,賢仁段151~180地號,941.54,農,,,1090308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,5841,,0.0,0,,RPPNMLSLLHPFFEB48CA
大甲區,房地(土地+建物)+車位,臺中市大甲區仁愛街211~240號,76.21,住,,,1090217,土地1建物1車位1,一層，二層，三層，騎樓,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080711,263.43,2,3,3,有,有,14500000,55043,升降機械,0.0,500000,,RPVNMLRLLHPFFEB98CA
豐原區,土地,鐮村段391~420地號,477.87,,特定農業區,農牧用地,1090314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8673340,18150,,0.0,0,,RPPNMLNLMHPFFDB97CA
大甲區,土地,九張段751~780地號,876.08,,特定農業區,農牧用地,1081014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4459103,5090,,0.0,0,,RPQNMLRLLHPFFEB48CA
大甲區,土地,九張段751~780地號,106.27,,特定農業區,丁種建築用地,1081014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,540897,5090,,0.0,0,,RPRNMLRLLHPFFEB58CA
大里區,房地(土地+建物)+車位,臺中市大里區中新街31~60號,8.21,住,,,1090310,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831104,85.03,3,2,1,有,有,4500000,52922,坡道機械,0.0,0,,RPQNMLOKMHPFFIB58CA
大里區,房地(土地+建物)+車位,臺中市大里區新甲路1~30號,20.18,商,,,1030218,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041022,182.27,3,2,2,有,有,9180000,54833,坡道平面,33.09,1000000,,RPSOMLOKMHPFFIB88CA
霧峰區,車位,臺中市霧峰區新埔路211~240號,4.42,,鄉村區,乙種建築用地,1090107,土地0建物0車位1,,,其他,,,,19.49,0,0,0,有,有,800000,,坡道平面,19.49,800000,,RPUOMLOKMHPFFIB09CA
大里區,土地,西湖北段631~660地號,0.2,,特定農業區,甲種建築用地,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11719,0,,0.0,0,協議價購,RPSNMLPKMHPFFIB88CA
大里區,房地(土地+建物),臺中市大里區五福三街1~30號,66.65,住,,,1090310,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080501,209.68,4,2,5,有,有,17000000,81076,,0.0,0,,RPTNMLSJMHPFFIB56CA
烏日區,土地,湖日段841~870地號,54.54,其他,,,1090318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,525000,9626,,0.0,0,包含公共設施保留地之交易。;,RPXNMLLMLHPFFIB09CA
霧峰區,土地,萬斗六段391~420地號,3023.0,,山坡地保育區,農牧用地,1090208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3980000,1317,,0.0,0,,RPUPMLQJMHPFFIB66CA
大里區,房地(土地+建物)+車位,臺中市大里區德芳南路271~300號,14.77,商,,,1090310,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990902,168.29000000000002,3,2,2,有,有,10800000,64175,坡道平面,26.15,0,,RPXPMLKMLHPFFIB56CA
霧峰區,土地,南勢東段511~540地號,93.02,,特定農業區,甲種建築用地,1090312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,18276,,0.0,0,,RPTOMLLJMHPFFIB58CA
霧峰區,土地,南勢東段511~540地號,129.16,,特定農業區,甲種建築用地,1090312,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,22453,,0.0,0,含增建或未登記建物。;,RPVOMLLJMHPFFIB78CA
大里區,土地,光正段1051~1080地號,136.91,,特定農業區,水利用地,1090225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2145380,15670,,0.0,0,,RPOPMLLJMHPFFIB18CA
太平區,房地(土地+建物),臺中市太平區光興路1397巷1弄1~30號,150.77,,鄉村區,乙種建築用地,1090212,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690525,83.42,4,2,3,有,無,7900000,94702,,0.0,0,,RPRNMLLKMHPFFJB48CA
太平區,房地(土地+建物),臺中市太平區長龍路一段中山一巷31~60號,65.35,,鄉村區,乙種建築用地,1090221,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690625,77.37,4,1,2,有,無,2850000,36836,,0.0,0,,RPPNMLKKMHPFFJB18CA
太平區,房地(土地+建物)+車位,臺中市太平區德隆路241~270號,33.37,,鄉村區,乙種建築用地,1090226,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,153.26,3,2,2,有,無,5800000,37844,坡道平面,27.43,0,,RPVNMLRJMHPFFJB76CA
太平區,房地(土地+建物),臺中市太平區宜仁街61~90號,89.89,住,,,1090222,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0961009,173.61,4,2,3,有,無,13800000,79489,,0.0,0,含增建或未登記建物。;,RPXOMLLJMHPFFJB09CA
太平區,土地,永隆段1~30地號,1323.48,,山坡地保育區,林業用地,1090213,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1511,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLRLLHPFFJB76CA
太平區,房地(土地+建物)+車位,臺中市太平區文林街58巷1~30號,90.81,,鄉村區,乙種建築用地,1090219,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0820424,202.71,4,2,3,有,有,6600000,32560,其他,0.0,0,,RPROMLRLLHPFFJB56CA
烏日區,房地(土地+建物),臺中市烏日區五光路751~780號,70.0,住,,,1090227,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0631220,106.88,4,3,3,有,無,5200000,48653,,0.0,0,,RPRPMLKLMHPFFIB58CA
霧峰區,房地(土地+建物),臺中市霧峰區民生路290巷1~30號,98.64,,鄉村區,乙種建築用地,1090131,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0680603,85.68,4,2,2,有,無,6500000,75864,,0.0,0,含增建或未登記建物。;,RPPOMLQKMHPFFIB78CA
大里區,房地(土地+建物),臺中市大里區光榮街31~60號,22.02,住,,,1090226,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0791015,120.17,3,2,2,有,有,5140000,42773,,0.0,0,,RPXNMLRKMHPFFIB96CA
龍井區,房地(土地+建物),臺中市龍井區藝術街39巷1~30號,31.46,住,,,1090227,土地1建物1車位0,四層，電梯樓梯間,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691201,72.89,3,2,1,有,無,2600000,35670,,0.0,0,,RPPOMLLJMHPFFKB38CA
龍井區,房地(土地+建物),臺中市龍井區中央路三段173巷1~30號,100.0,住,,,1090218,土地3建物1車位0,一層，二層，屋頂突出物，騎樓,二層,農舍,農舍,加強磚造,0681210,119.27,0,0,0,無,無,4500000,,,0.0,0,,RPPNMLSLLHPFFKB09CA
龍井區,房地(土地+建物),臺中市龍井區中圳路451~480號,83.0,住,,,1090310,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080826,208.96,4,3,3,有,無,15360000,73507,,0.0,0,,RPXNMLRLLHPFFKB17CA
太平區,土地,興隆段991~1020地號,661.15,,一般農業區,農牧用地,1090212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19200000,29040,,0.0,0,,RPVNMLKLMHPFFJB88CA
龍井區,土地,龍田段1411~1440地號,357.5,住,,,1081205,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6340000,17734,,0.0,0,包含公共設施保留地之交易。;公共設施保留地不計價,RPRNMLQJMHPFFKB98CA
龍井區,房地(土地+建物),臺中市龍井區臨港東路一段155巷171弄61~90號,98.19,住,,,1090309,土地6建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081104,175.18,4,3,3,有,無,8250000,47094,,0.0,0,包含公共設施保留地之交易。;,RPWNMLQJMHPFFKB86CA
