鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區長樂路181~210號,49.0,住,,,1081016,土地1建物1車位3,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1050727,378.58000000000004,0,0,0,無,有,40800000,107771,坡道平面,100.62,0,,RPSPMLQLLHPFFGF86DA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路38巷31~60號,42.83,住,,,1090217,土地1建物1車位2,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020325,322.83,4,2,3,有,有,18380000,62515,坡道平面,76.81,3000000,含增建或未登記建物。,RPOSMLRLLHPFFEF66DA
新店區,房地(土地+建物)+車位,新北市新店區中央路151~180號,25.9,其他,,,1081231,土地3建物1車位1,十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011114,158.92000000000002,3,2,2,有,有,22460000,153892,坡道平面,25.97,2000000,,RPTNMLKKMHPFFCF38DA
新店區,房地(土地+建物),新北市新店區民族路31~60號,10.87,住,,,1090219,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890913,99.65,2,2,1,有,有,15300000,153537,,0.0,0,含增建或未登記建物。,RPRNMLSLLHPFFCF98DA
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路61~90號,12.34,住,,,1090228,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080621,116.59,2,2,1,有,有,10980000,103017,坡道平面,29.42,2000000,,RPOPMLRLLHPFFBF68DA
新莊區,房地(土地+建物),新北市新莊區富國路65巷1~30號,17.56,住,,,1081102,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690714,73.53,3,2,1,有,無,4700000,63919,,0.0,0,含增建或未登記建物。,RPVQMLKMLHPFFBF88DA
新莊區,房地(土地+建物),新北市新莊區萬安街1~30號,6.14,住,,,1090202,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970418,51.980000000000004,2,1,1,有,有,6000000,115429,,0.0,0,含增建或未登記建物。,RPVRMLKMLHPFFBF98DA
新莊區,房地(土地+建物)+車位,新北市新莊區中正路691~720號,19.72,工,,,1090108,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980929,183.19,3,2,2,有,有,17800000,102125,坡道平面,26.52,1800000,,RPTOMLSLLHPFFBF56DA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路301~330號,19.04,住,,,1090308,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831118,142.93,3,1,2,有,有,11300000,79060,坡道平面,0.0,2200000,含增建或未登記建物。,RPVNMLOJMHPFFBF78DA
林口區,房地(土地+建物)+車位,新北市林口區林口路113巷6弄1~30號,57.46,住,,,1081209,土地1建物1車位1,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781110,199.62,3,4,4,有,有,7800000,39295,坡道平面,31.66,1200000,含增建或未登記建物。,RPXOMLQJMHPFFBF66DA
新莊區,房地(土地+建物)+車位,新北市新莊區青山路一段31~60號,10.17,住,,,1090219,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940906,111.35,2,2,1,有,有,8050000,79985,坡道平面,29.46,1500000,含增建或未登記建物。,RPPTMLKMLHPFFBF58DA
新莊區,房地(土地+建物),新北市新莊區公園路121~150號,12.2,其他,,,1081119,土地2建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911127,103.39999999999999,3,2,2,有,有,12300000,118956,,0.0,0,含增建或未登記建物。共有人2人,RPXRMLKMLHPFFBF56DA
樹林區,房地(土地+建物),新北市樹林區地政街8巷10弄1~30號,39.81,商,,,1090305,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810918,129.2,3,1,1,有,無,6300000,48762,,0.0,0,,RPVPMLSLMHPFFIF57CA
三峽區,房地(土地+建物),新北市三峽區愛國路211~240號,9.31,商,,,1090122,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970125,75.9,2,2,1,有,有,6350000,83663,,0.0,0,,RPVNMLTJMHPFFIF27CA
三峽區,房地(土地+建物),新北市三峽區中華路31~60號,14.49,住,,,1090308,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830127,97.46000000000001,3,2,2,有,有,6500000,66694,,0.0,0,,RPWOMLTJMHPFFIF47CA
樹林區,房地(土地+建物),新北市樹林區太順街62巷3弄1~30號,24.25,住,,,1090223,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740805,81.06,3,2,1,有,無,7200000,88823,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLLJMHPFFIF48CA
三峽區,房地(土地+建物),新北市三峽區復興路151~180號,14.4,住,,,1090203,土地2建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830510,137.21,3,2,2,有,有,10000000,72881,,0.0,0,,RPTNMLQJMHPFFIF76CA
鶯歌區,土地,德昌段931~960地號,190.01,,一般農業區,農牧用地,1081228,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3533762,18598,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;,RPTQMLLMLHPFFIF76CA
鶯歌區,土地,國姓段1351~1380地號,91.52,其他,,,1090311,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4405970,48142,,0.0,0,,RPRNMLLJMHPFFIF68CA
永和區,房地(土地+建物),新北市永和區竹林路151~180號,7.86,住,,,1090211,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871014,46.79,1,1,1,有,有,6500000,138919,,0.0,0,,RPOOMLLJNHPFFHF48CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區高職西街31~60號,37.93,住,,,1090303,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080103,156.44,2,2,2,有,有,7900000,50499,坡道平面,24.09,0,,RPVPMLKMLHPFFIF76CA
樹林區,房地(土地+建物),新北市樹林區中山路一段306巷1~30號,25.2,住,,,1090218,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720527,80.76,3,2,2,有,無,7800000,96582,,0.0,0,含增建或未登記建物。;,RPQOMLLMLHPFFIF88CA
三峽區,車位,新北市三峽區復興路151~180號,0.0,,,,1090302,土地0建物0車位1,,,其他,,,,30.3,0,0,0,有,有,1500000,,坡道平面,30.3,1500000,單獨車位交易。;,RPPQMLLMLHPFFIF98CA
樹林區,房地(土地+建物),新北市樹林區忠孝街1~30號,22.75,住,,,1090229,土地1建物1車位0,一層，平台，騎樓,四層,店面(店鋪),住家用,鋼筋混凝土造,0670107,68.86,0,0,0,無,無,9980000,144932,,0.0,0,含增建或未登記建物。;,RPVPMLLMLHPFFIF86CA
鶯歌區,土地,二橋段601~630地號,15.74,農,,,1090305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,5718,,0.0,0,,RPPNMLRLLHPFFIF56CA
三峽區,房地(土地+建物)+車位,新北市三峽區大義路211~240號,15.3,商,,,1090225,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970807,181.36,3,2,2,有,有,13500000,74438,坡道平面,36.09,0,,RPTPMLQLLHPFFIF07CA
三峽區,房地(土地+建物),新北市三峽區民族街28巷9弄1~30號,13.38,住,,,1090301,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821224,71.33,2,1,1,有,有,4900000,68695,,0.0,0,,RPXOMLRLLHPFFIF47CA
三峽區,房地(土地+建物),新北市三峽區光明路69巷1~30號,9.11,住,,,1090309,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830216,61.66,2,1,1,有,無,4300000,69737,,0.0,0,,RPTNMLRLLHPFFIF96CA
鶯歌區,房地(土地+建物),新北市鶯歌區高職西街61~90號,20.23,住,,,1090214,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870612,114.25,3,2,2,有,有,5200000,45514,,0.0,0,,RPSOMLKMLHPFFIF98CA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路1~30號,32.88,住,,,1090219,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060106,163.76999999999998,3,2,2,有,有,15000000,91592,坡道平面,30.03,0,另含機車位1個,RPWOMLQLLHPFFIF27CA
中和區,房地(土地+建物),新北市中和區連城路99巷1~30號,10.4,住,,,1090216,土地1建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,86.76,3,2,2,有,有,12180000,140387,,0.0,0,含增建或未登記建物。;,RPRQMLLLMHPFFHF09CA
中和區,房地(土地+建物)+車位,新北市中和區中原五街31~60號,43.38,住,,,1090208,土地1建物1車位3,四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070430,307.98,0,0,0,無,有,36000000,137601,坡道平面,100.86,7500000,,RPSOMLQKMHPFFHF76CA
中和區,房地(土地+建物)+車位,新北市中和區中原五街31~60號,42.25,住,,,1090208,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070430,241.09,0,0,0,無,有,33000000,147009,坡道平面,33.62,2500000,,RPTOMLQKMHPFFHF86CA
永和區,房地(土地+建物),新北市永和區秀朗路二段121~150號,11.95,住,,,1090222,土地1建物1車位0,十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080805,83.80000000000001,2,2,1,有,有,13420000,160143,,0.0,0,,RPURMLTJMHPFFHF47CA
中和區,房地(土地+建物),新北市中和區中正路167巷61~90號,14.32,住,,,1090201,土地2建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960212,92.31,2,2,1,有,有,13100000,141913,,0.0,0,含增建或未登記建物。;,RPUPMLRJMHPFFHF07CA
永和區,房地(土地+建物),新北市永和區永和路二段151~180號,2.85,其他,,,1090228,土地3建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000422,40.66,1,1,1,有,有,8580000,211018,,0.0,0,,RPOOMLSJMHPFFHF09CA
中和區,房地(土地+建物)+車位,新北市中和區捷運路1~30號,37.48,其他,,,1090217,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000415,237.0,4,2,2,有,有,29000000,143145,坡道平面,48.38,2000000,,RPPNMLKKMHPFFHF38CA
中和區,房地(土地+建物),新北市中和區中山路二段332巷61~90號,13.94,工,,,1090302,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060118,106.09,0,0,0,無,有,12280000,115751,,0.0,0,,RPPPMLNKMHPFFHF88CA
中和區,房地(土地+建物)+車位,新北市中和區中正路661~690號,11.33,住,,,1090308,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871027,171.72,3,2,2,有,有,15500000,90263,坡道平面,26.57,0,,RPPNMLLMLHPFFHF58CA
中和區,房地(土地+建物),新北市中和區和平街31~60號,7.42,住,,,1070904,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081007,53.230000000000004,1,1,1,有,有,8400000,157806,,0.0,0,,RPRTMLRLLHPFFHF27CA
中和區,房地(土地+建物),新北市中和區華新街109巷31~60號,7.58,住,,,1090227,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850719,41.72,1,1,1,有,有,4260000,102109,,0.0,0,,RPUTMLRLLHPFFHF57CA
中和區,房地(土地+建物),新北市中和區中和路361~390號,4.16,其他,,,1090310,土地1建物1車位0,五層,二十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951221,56.72,1,1,1,有,有,10500000,185120,,0.0,0,,RPRQMLRLLHPFFHF96CA
中和區,車位,新北市中和區中山路二段332巷1~30號,1.97,工,,,1090309,土地0建物0車位1,,,其他,,,,30.25,0,0,0,有,有,2000000,,坡道平面,30.25,2000000,,RPQOMLKMLHPFFHF68CA
永和區,房地(土地+建物)+車位,新北市永和區環河東路一段91~120號,19.58,住,,,1090208,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880708,190.03,3,2,2,有,有,18200000,95774,坡道平面,44.19,0,親友、員工或其他特殊關係間之交易。;,RPTOMLKMLHPFFHF98CA
中和區,房地(土地+建物),新北市中和區連城路301~330號,14.72,住,,,1090302,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841027,127.99,6,0,6,有,有,12100000,94539,,0.0,0,含增建或未登記建物。;,RPUPMLRLLHPFFHF17CA
中和區,房地(土地+建物),新北市中和區莊敬路33巷34弄1~30號,27.35,住,,,1090311,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650823,59.62,2,2,1,有,無,6500000,109024,,0.0,0,,RPUOMLRLLHPFFHF07CA
永和區,房地(土地+建物)+車位,新北市永和區仁愛路241~270號,17.68,住,,,1070921,土地1建物1車位1,六層,三十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080226,245.52999999999997,3,2,2,有,有,44830000,210299,坡道平面,43.77,2400000,,RPQPMLQLLHPFFHF66CA
永和區,房地(土地+建物)+車位,新北市永和區仁愛路241~270號,10.47,住,,,1080514,土地1建物1車位1,二十四層,三十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080226,160.22,3,1,2,有,有,28240000,221898,坡道平面,43.77,2400000,,RPSNMLRLLHPFFHF76CA
中和區,房地(土地+建物)+車位,新北市中和區連城路241~270號,17.48,住,,,1090302,土地1建物1車位1,一層，騎樓,十二層,店面(店鋪),商業用,鋼筋混凝土造,0820306,143.66,1,1,1,有,有,32000000,222748,坡道平面,0.0,0,,RPUNMLRLLHPFFHF96CA
中和區,房地(土地+建物),新北市中和區景新街541~570號,9.94,住,,,1090301,土地1建物1車位0,九層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860318,58.64999999999999,1,1,1,有,有,7100000,121057,,0.0,0,,RPRNMLQLLHPFFHF56CA
三重區,房地(土地+建物),新北市三重區仁愛街580巷2弄1~30號,20.25,住,,,1081119,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680509,73.0,2,1,1,有,無,6600000,90411,,0.0,0,,RPQNMLNLMHPFFGF78CA
三重區,房地(土地+建物)+車位,新北市三重區信義西街31~60號,19.92,住,,,1090308,土地1建物1車位2,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040722,266.73,4,2,3,有,有,37000000,157809,坡道平面,63.32,4900000,,RPRNMLOLMHPFFGF98CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中正路61~90號,10.8,商,,,1090221,土地2建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050726,131.18,2,1,1,有,有,16000000,121970,坡道平面,28.65,0,,RPOPMLPKMHPFFGF88CA
蘆洲區,房地(土地+建物),新北市蘆洲區民族路359巷1~30號,26.35,住,,,1090212,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860131,88.35000000000001,2,2,1,有,無,9800000,110922,,0.0,0,含增建或未登記建物。;,RPWNMLQKMHPFFGF96CA
三重區,房地(土地+建物),新北市三重區三和路三段107巷1~30號,21.5,住,,,1090218,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0611101,66.3,2,1,1,有,無,6120000,92308,,0.0,0,,RPOOMLPKMHPFFGF78CA
三重區,房地(土地+建物)+車位,新北市三重區重陽路三段5巷1~30號,24.06,住,,,1090306,土地5建物1車位1,十八層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070626,226.68,3,2,2,有,有,30000000,148211,坡道平面,39.11,2200000,,RPSNMLKLMHPFFGF68CA
蘆洲區,房地(土地+建物),新北市蘆洲區復興路1~30號,10.45,商,,,1090216,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080508,81.09,2,2,1,有,有,11300000,139351,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPVNMLLLMHPFFGF09CA
三重區,房地(土地+建物),新北市三重區神農街151~180號,17.78,住,,,1071030,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081120,73.25999999999999,1,1,1,有,有,9600000,131040,,0.0,0,,RPPOMLLLMHPFFGF58CA
三重區,房地(土地+建物),新北市三重區神農街151~180號,19.13,住,,,1070421,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081120,78.66,1,1,1,有,有,9280000,117976,,0.0,0,,RPWPMLLLMHPFFGF76CA
三重區,房地(土地+建物),新北市三重區神農街151~180號,17.78,住,,,1070510,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081120,73.25999999999999,1,1,1,有,有,9120000,124488,,0.0,0,,RPOQMLLLMHPFFGF68CA
三重區,房地(土地+建物),新北市三重區神農街151~180號,17.78,住,,,1061211,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081120,73.25999999999999,1,1,1,有,有,8260000,112749,,0.0,0,,RPPQMLLLMHPFFGF78CA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路211~240號,19.1,住,,,1090226,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0890612,75.75999999999999,2,2,1,有,有,6700000,88437,,0.0,0,,RPVOMLKKMHPFFGF98CA
三重區,房地(土地+建物),新北市三重區成功路91~120號,2.52,商,,,1090214,土地3建物1車位0,四層,二十七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0860203,46.81,1,1,1,有,有,4950000,105747,,0.0,0,含增建或未登記建物。;,RPOPMLKKMHPFFGF38CA
蘆洲區,房地(土地+建物),新北市蘆洲區長安街108巷31~60號,12.63,住,,,1090226,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0811012,62.65,1,1,1,有,有,6800000,108540,,0.0,0,,RPPPMLLJMHPFFGF48CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區長興路151~180號,39.39,住,,,1090315,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060412,252.28,4,2,3,有,無,28920000,114635,坡道平面,50.42,0,雨遮不予計價,RPWNMLQJMHPFFGF86CA
三重區,房地(土地+建物)+車位,新北市三重區長安街91~120號,19.4,住,,,1081219,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860802,122.53,3,2,2,有,有,16200000,132213,升降機械,0.0,0,,RPVNMLSLLHPFFGF07CA
蘆洲區,房地(土地+建物),新北市蘆洲區民族路250巷1~30號,25.03,住,,,1090131,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760625,90.27,3,2,2,有,無,8330000,92279,,0.0,0,,RPQPMLRLLHPFFGF66CA
三重區,房地(土地+建物)+車位,新北市三重區慈愛街121~150號,14.87,其他,,,1090304,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060901,136.97,2,1,1,有,有,14300000,104402,坡道平面,34.69,0,親友、員工或其他特殊關係間之交易。;,RPPNMLSLLHPFFGF09CA
三重區,房地(土地+建物),新北市三重區過圳街1~30號,5.65,商,,,1081228,土地3建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860529,52.28,2,1,1,有,有,6650000,127200,,0.0,0,,RPWOMLRLLHPFFGF17CA
三重區,房地(土地+建物),新北市三重區六張街126巷2弄1~30號,25.14,住,,,1090212,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570206,81.82,3,2,1,有,無,6500000,79443,,0.0,0,含增建或未登記建物。;,RPOOMLRLLHPFFGF98CA
三重區,車位,新北市三重區集英路61~90號,2.23,商,,,1090226,土地0建物0車位1,,,其他,,,,30.0,0,0,0,有,無,2000000,,坡道平面,30.0,2000000,,RPQOMLRLLHPFFGF56CA
蘆洲區,土地,保新段271~300地號,32.8,農,,,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2629000,80152,,0.0,0,,RPUOMLRLLHPFFGF96CA
三重區,房地(土地+建物)+車位,新北市三重區成功路1~30號,6.23,商,,,1090217,土地2建物2車位1,二十三層,二十五層,辦公商業大樓,商業用,鋼筋混凝土造,0890630,128.65,0,0,0,無,有,13650000,106110,坡道平面,0.0,0,,RPQNMLRLLHPFFGF09CA
淡水區,房地(土地+建物),新北市淡水區南勢埔31~60號,37.07,,山坡地保育區,丙種建築用地,1090221,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830510,93.19,3,2,2,有,有,4000000,42923,,0.0,0,,RPQNMLSLMHPFFEF09CA
三芝區,房地(土地+建物),新北市三芝區樂全街61~90號,22.47,,山坡地保育區,丙種建築用地,1090313,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850601,51.66,1,0,1,有,有,1100000,21293,,0.0,0,,RPOSMLRLMHPFFEF66CA
八里區,房地(土地+建物),新北市八里區頂寮三街52巷1~30號,42.17,住,,,1090221,土地1建物1車位0,三層，走廊,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0660401,72.02,3,1,1,有,無,3100000,43044,,0.0,0,含增建或未登記建物。;,RPTPMLKLMHPFFEF78CA
八里區,房地(土地+建物)+車位,新北市八里區龍米路二段1~30號,12.76,住,,,1090306,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970411,150.37,3,2,2,有,有,11000000,73153,坡道機械,7.96,0,,RPVPMLRLMHPFFEF07CA
八里區,房地(土地+建物),新北市八里區華峰一街70巷1~30號,67.37,商,,,1090304,土地2建物2車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720825,194.89,4,2,2,有,無,7200000,36944,,0.0,0,,RPSQMLRLMHPFFEF86CA
淡水區,房地(土地+建物),新北市淡水區自強路120巷1~30號,90.67,住,,,1090220,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760725,146.58,5,2,3,有,無,14680000,100150,,0.0,0,含增建或未登記建物。;平台、陽台外推,RPSNMLLJMHPFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段331~360號,20.61,住,,,1090202,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515,169.14,3,2,2,有,有,9000000,53210,坡道平面,36.85,0,,RPWQMLKMLHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段31~60號,27.86,住,,,1090226,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020909,176.51,3,2,2,有,有,11450000,64869,坡道平面,37.77,0,後陽台加設鋁窗,RPROMLRLLHPFFEF09CA
八里區,車位,新北市八里區中山路61~90號,2.96,住,,,1090313,土地0建物0車位1,,,其他,,,,19.67,0,0,0,有,無,250000,,坡道機械,19.67,250000,單獨車位交易。;,RPVPMLRLLHPFFEF96CA
八里區,土地,大崁段31~60地號,374.9,住,,,1090311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28351750,75625,,0.0,0,,RPRRMLQLLHPFFEF66CA
淡水區,房地(土地+建物),新北市淡水區新春街85巷1~30號,15.48,住,,,1090302,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830415,74.52,2,1,1,有,有,4500000,60386,,0.0,0,陽台外推,RPVRMLQLLHPFFEF07CA
三芝區,房地(土地+建物),新北市三芝區忠孝街151~180號,47.82,住,,,1090317,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850302,102.27,3,1,2,有,有,3500000,34223,,0.0,0,,RPWQMLQLLHPFFEF07CA
汐止區,房地(土地+建物)+車位,新北市汐止區連興街128巷7弄1~30號,20.54,住,,,1090309,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831115,140.22,3,2,2,有,有,10100000,72030,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUPMLKLMHPFFDF78CA
淡水區,土地,林子段931~960地號,829.69,其他,,,1090116,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7780000,9377,,0.0,0,,RPTNMLRLLHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.36,商,,,1030919,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.91999999999999,2,2,1,有,有,8190000,74987,坡道平面,25.97,1070000,,RPWNMLQJMHPFFEF66CA
汐止區,房地(土地+建物),新北市汐止區汐萬路一段181~210號,14.14,住,,,1090310,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000225,85.09,2,1,1,有,有,7200000,84616,,0.0,0,,RPSOMLRJMHPFFDF98CA
汐止區,房地(土地+建物),新北市汐止區茄苳路271~300號,13.26,商,,,1090115,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080821,93.74,2,2,1,有,有,8790000,93770,,0.0,0,,RPTPMLRJMHPFFDF56CA
汐止區,房地(土地+建物)+車位,新北市汐止區茄苳路271~300號,12.46,商,,,1090115,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080821,97.03,2,2,1,有,有,9410000,96782,升降機械,9.1,900000,,SPTPMLRJMHPFFDF66CA
