鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中山區,房地(土地+建物),臺北市中山區林森北路271~300號,9.09,商,,,1081226,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660121,120.31,2,1,1,有,有,13300000,110548,,0.0,0,含增建或未登記建物。;,RPUTMLOLLHPFFCA88CA
中山區,房地(土地+建物),臺北市中山區林森北路271~300號,7.9,商,,,1081226,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660121,95.48,2,1,1,有,有,10500000,109971,,0.0,0,含增建或未登記建物。;,RPXTMLOLLHPFFCA56CA
內湖區,車位,臺北市內湖區內湖路二段253巷1~30號,2.64,住,,,1090307,土地0建物0車位1,地下二層,十一層,其他,停車空間,鋼筋混凝土造,0971008,37.46,0,0,0,有,有,2000000,,坡道平面,37.46,2000000,,RPXOMLPLLHPFFCA78CA
內湖區,車位,臺北市內湖區內湖路二段253巷1~30號,2.64,住,,,1090311,土地0建物0車位1,地下二層,十一層,其他,停車空間,鋼筋混凝土造,0971008,37.46,0,0,0,有,有,1950000,,坡道平面,37.46,1950000,,RPOPMLPLLHPFFCA97CA
中山區,房地(土地+建物),臺北市中山區林森北路271~300號,3.4,商,,,1081226,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660121,42.25,2,1,1,有,有,4700000,111243,,0.0,0,含增建或未登記建物。;,RPRPMLPLLHPFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街31~60號,68.43,工,,,1081206,土地1建物1車位4,五層,十四層,其他,見其他登記事項,鋼筋混凝土造,1050608,428.70000000000005,0,0,0,無,有,52880000,168548,坡道平面,157.68,7200000,,RPPQMLQLLHPFFCA28CA
中山區,車位,臺北市中山區雙城街1~30號,0.18,商,,,1090309,土地0建物0車位1,,,其他,,,,39.62,0,0,0,有,有,2200000,,坡道平面,39.62,2200000,單獨車位交易。;,RPRQMLQLLHPFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷151~180號,32.1,住,,,1090212,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000221,212.4,3,2,2,有,有,31770000,149576,坡道平面,39.58,0,,RPWQMLRLLHPFFCA09CA
中山區,土地,吉林段二小段181~210地號,9.5,住,,,1090213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1274497,134158,,0.0,0,畸零地或有合併使用之交易。;有占用,RPPSMLKMLHPFFCA97CA
內湖區,房地(土地+建物),臺北市內湖區康樂街91~120號,23.46,住,,,1090224,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731022,78.31,3,1,1,有,無,11000000,140467,,0.0,0,,RPXSMLKMLHPFFCA78CA
內湖區,房地(土地+建物),臺北市內湖區康樂街48巷1~30號,32.31,其他,,,1090207,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750807,122.91000000000001,3,2,2,有,無,13000000,105768,,0.0,0,頂樓增建,RPRNMLLJMHPFFCA57CA
內湖區,車位,臺北市內湖區民權東路六段180巷121~150號,0.49,住,,,1090212,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,2500000,,坡道平面,39.58,2500000,,RPQQMLLJMHPFFCA77CA
中山區,房地(土地+建物),臺北市中山區中山北路二段93巷1~30號,5.78,商,,,1090106,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0940803,42.63,1,1,1,有,有,11500000,269763,,0.0,0,,RPRTMLRJMHPFFCA78CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.07,住,,,1090303,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,152.12,3,2,2,有,有,35900000,283761,坡道平面,35.12,2700000,,RPPNMLTJMHPFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段151~180號,16.97,其他,,,1090225,土地1建物1車位1,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223,237.82999999999998,0,0,0,無,有,63600000,293920,坡道平面,29.1,2250000,1.毛胚屋,RPXPMLNKMHPFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段180巷42弄1~30號,8.11,商,,,1090223,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,90.08,1,1,1,有,有,19000000,210924,,0.0,0,,RPSPMLOKMHPFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,10.1,商,,,1090109,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,140.68,1,1,1,有,有,22800000,199217,坡道平面,41.04,2950000,,RPPQMLOKMHPFFCA08CA
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段1~30號,29.64,商,,,1090111,土地1建物1車位2,十四層,十七層,辦公商業大樓,見其他登記事項,見其他登記事項,0931216,313.37,5,1,0,有,有,49500000,157960,坡道平面,69.92,0,含增建或未登記建物。;,RPQPMLNLLHPFFDA08CA
信義區,房地(土地+建物),臺北市信義區莊敬路391巷1弄1~30號,32.5,住,,,1090213,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610623,90.0,3,1,2,有,無,17500000,194444,,0.0,0,,RPSPMLNLLHPFFDA28CA
信義區,房地(土地+建物),臺北市信義區和平東路三段391巷7弄1~30號,20.25,住,,,1090222,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,59.55,2,1,1,有,無,9680000,162552,,0.0,0,含增建或未登記建物。;,RPQNMLOLLHPFFDA97CA
南港區,房地(土地+建物)+車位,臺北市南港區成功路一段36巷1~30號,11.95,工,,,1090218,土地3建物1車位1,十層,十三層,其他,見其他登記事項,鋼筋混凝土造,0980220,84.43,1,1,1,有,有,13000000,153974,升降機械,0.0,0,含增建或未登記建物。;本案另有獨立權狀車位。本案車位面積無法概算。,RPUOMLOLLHPFFDA48CA
信義區,房地(土地+建物),臺北市信義區光復南路417巷151~180號,17.02,住,,,1090224,土地1建物1車位0,二層,七層,辦公商業大樓,商業用,鋼筋混凝土造,,111.97,3,2,2,有,有,27200000,242922,,0.0,0,含增建或未登記建物。;,RPOQMLOLLHPFFDA08CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段451~480號,9.02,商,,,1090213,土地3建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941006,53.96000000000001,2,1,2,有,有,16600000,307635,,0.0,0,含增建或未登記建物。;,RPWNMLPLLHPFFDA68CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段423巷6弄31~60號,29.11,住,,,1090304,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0780425,112.16000000000001,3,2,2,有,無,19000000,169401,,0.0,0,,RPTOMLPLLHPFFDA48CA
信義區,房地(土地+建物),臺北市信義區崇德街1~30號,15.0,商,,,1090111,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,43.4,1,2,1,有,無,9380000,216129,,0.0,0,含增建或未登記建物。;,RPPOMLQLLHPFFDA18CA
南港區,土地,中南段四小段271~300地號,20.73,住,,,1090305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,265316,,0.0,0,含增建或未登記建物。;,RPQPMLKMLHPFFDA87CA
信義區,土地,和段二小段241~270地號,45.67,住,,,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20438800,447532,,0.0,0,,RPQNMLLMLHPFFDA77CA
信義區,土地,和段二小段241~270地號,45.67,住,,,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20438800,447532,,0.0,0,,RPRNMLLMLHPFFDA87CA
信義區,土地,和段二小段271~300地號,21.33,住,,,1081220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10191000,477778,,0.0,0,,RPUNMLLMLHPFFDA18CA
信義區,土地,和段二小段241~270地號,21.33,住,,,1081220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10191000,477778,,0.0,0,,RPVNMLLMLHPFFDA28CA
信義區,土地,和段二小段241~270地號,21.33,住,,,1081220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10191000,477778,,0.0,0,,RPWNMLLMLHPFFDA38CA
