鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鹽埕區,房地(土地+建物),高雄市鹽埕區北端街61~90號,4.87,商,,,1090304,土地3建物1車位0,五層,十層,套房(1房1廳1衛),,鋼筋混凝土造,0701230,42.15,1,1,1,有,無,1500000,35587,,0.0,0,陽台增建,RPROMLMLMHPFFAE18CA
鹽埕區,房地(土地+建物),高雄市鹽埕區新化街61~90號,19.07,商,,,1090225,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720514,91.39,3,2,2,有,無,3800000,41580,,0.0,0,有整修,RPTNMLNLMHPFFAE38CA
苓雅區,房地(土地+建物),高雄市苓雅區武信街1~30號,18.99,住,,,1090223,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720118,73.14,2,1,1,有,無,3180000,43478,,0.0,0,,RPQPMLQLLHPFFBE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路331~360號,31.47,住,,,1090208,土地1建物1車位2,十九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060601,367.61,3,2,2,有,有,35200000,96942,坡道平面,54.02,4800000,,RPUNMLKLMHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路331~360號,31.47,住,,,1090208,土地1建物1車位2,十九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060601,364.40999999999997,3,2,2,有,有,35600000,99230,坡道平面,54.02,4800000,,RPVNMLKLMHPFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區鼓山一路133巷1~30號,14.31,住,,,1090302,土地2建物1車位0,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000120,147.37,3,2,2,有,有,9880000,67042,,0.0,0,,RPWNMLKLMHPFFAE38CA
鼓山區,車位,高雄市鼓山區鼓山一路133巷1~30號,5.13,住,,,1090302,土地0建物0車位1,,,其他,,,,33.1,0,0,0,有,有,1000000,,坡道平面,33.09,1000000,單獨車位交易。,RPPNMLLLMHPFFAE77CA
鼓山區,房地(土地+建物),高雄市鼓山區河邊街70巷1~30號,104.0,住,,,1090309,土地2建物1車位0,全,一層,透天厝,住家用,木造,0230221,34.71,1,1,1,有,無,4719000,135955,,0.0,0,,RPRNMLLLMHPFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街1~30號,28.68,住,,,1090211,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,250.36,3,2,2,有,有,17500000,69899,坡道平面,27.74,0,,RPOPMLQJMHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路1051~1080號,9.93,商,,,1090219,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950407,108.44999999999999,3,2,2,有,有,7050000,65007,坡道機械,4.8,0,,RPRNMLRJMHPFFAE38CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街61~90號,18.7,住,,,1090129,土地1建物1車位2,十一層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,234.82,3,2,2,有,有,21700000,95756,坡道平面,41.62,3200000,,RPWNMLQJMHPFFAE78CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街61~90號,19.69,住,,,1090111,土地1建物1車位2,十六層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,252.24,3,2,3,有,有,22530000,91777,坡道平面,41.62,3200000,,RPXNMLQJMHPFFAE88CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街61~90號,22.67,住,,,1090118,土地1建物1車位2,六層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,284.72,3,2,3,有,有,25930000,93501,坡道平面,41.62,3200000,,RPOOMLQJMHPFFAE08CA
鼓山區,房地(土地+建物),高雄市鼓山區鼓山三路31~60號,28.0,住,,,1090312,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731226,103.04,3,2,2,有,無,2950000,28630,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLKMLHPFFAE87CA
鼓山區,房地(土地+建物),高雄市鼓山區河川街7巷1~30號,69.0,住,,,1090309,土地1建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1080726,277.42,4,2,4,有,無,18700000,67407,,0.0,0,,RPPNMLQJMHPFFAE08CA
旗津區,房地(土地+建物),高雄市旗津區振興里中洲三路541~570號,39.51,商,,,1090318,土地5建物1車位0,全,三層,透天厝,,加強磚造,0620426,21.07,4,0,1,有,無,2500000,118652,,0.0,0,含2筆未保存建物,RPVNMLLJMHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍德路271~300號,26.73,商,,,1090209,土地1建物1車位3,十六層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030626,510.13,0,0,0,無,有,32000000,62729,坡道平面,0.0,0,,RPTOMLRLLHPFFAE78CA
鼓山區,房地(土地+建物),高雄市鼓山區河邊街11巷13弄1~30號,56.0,住,,,1090224,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0481125,64.28,4,2,2,有,無,3100000,48227,,0.0,0,,RPVNMLKMLHPFFAE28CA
前金區,房地(土地+建物),高雄市前金區大同二路121~150號,6.48,商,,,1090313,土地1建物1車位0,六層,十層,套房(1房1廳1衛),,鋼筋混凝土造,0660422,35.32,1,1,1,有,有,1300000,36806,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLRLLHPFFAE88CA
前金區,房地(土地+建物),高雄市前金區文武二街121~150號,59.0,商,,,1090220,土地1建物1車位0,全,二層,透天厝,,加強磚造,0470225,74.4,3,2,2,有,無,11000000,147849,,0.0,0,,RPVNMLRLLHPFFAE88CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區昌盛路1~30號,10.87,商,,,1090226,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880930,125.86,3,2,2,有,有,7800000,61974,坡道平面,0.0,0,,RPSOMLRLLHPFFAE68CA
前金區,房地(土地+建物)+車位,高雄市前金區成功一路391~420號,16.21,商,,,1090318,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060508,254.77,3,2,2,有,有,22510000,88354,坡道平面,14.42,0,,RPPNMLLJMHPFFAE57CA
鹽埕區,房地(土地+建物),高雄市鹽埕區新興街251巷5弄1~30號,30.0,商,,,1090318,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0531025,63.08,3,2,1,有,無,1950000,30913,,0.0,0,,RPROMLKMLHPFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街121~150號,15.8,住,,,1090224,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940909,132.82,3,2,2,有,有,8100000,60985,坡道平面,14.55,0,,RPPOMLLJMHPFFAE67CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街91~120號,19.02,住,,,1090210,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920904,153.26,3,2,2,有,有,9100000,59376,坡道平面,0.0,0,,RPRNMLLKMHPFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街91~120號,20.86,住,,,1090208,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921202,213.66,4,2,2,有,有,12250000,57334,坡道平面,30.71,0,,RPWNMLSJMHPFFAE98CA
鼓山區,房地(土地+建物),高雄市鼓山區美術東二路481~510號,13.57,住,,,1090222,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931208,89.99000000000001,2,2,1,有,有,5800000,64452,,0.0,0,,RPSOMLSJMHPFFAE68CA
鼓山區,房地(土地+建物),高雄市鼓山區美術東四路451~480號,6.09,商,,,1090218,土地1建物1車位0,二層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0980325,63.09,1,1,1,有,有,3600000,57061,,0.0,0,含固定裝潢一式。含家電，家具。,RPOOMLNKMHPFFAE87CA
鼓山區,房地(土地+建物),高雄市鼓山區美術館路241~270號,25.73,住,,,1090209,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940819,200.07,4,2,2,有,有,11000000,54981,,0.0,0,,RPTOMLNKMHPFFAE38CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區華榮路616巷1~30號,25.01,住,,,1090229,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,179.31,4,2,2,有,有,12680000,70716,坡道平面,19.9,0,,RPPNMLOKMHPFFAE97CA
鼓山區,車位,高雄市鼓山區龍水里青海路481~510號,2.27,住,,,1090306,土地0建物0車位1,,,其他,,,,27.21,0,0,0,有,有,1000000,,坡道平面,27.21,1000000,,RPPOMLOKMHPFFAE08CA
鼓山區,房地(土地+建物),高雄市鼓山區龍德路106巷31~60號,42.8,住,,,1090218,土地1建物2車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791023,247.32,0,0,0,無,有,13800000,55798,,0.0,0,,RPRNMLRKMHPFFAE48CA
新興區,房地(土地+建物),高雄市新興區六合二路31~60號,4.01,商,,,1090307,土地2建物1車位0,四層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0721021,37.5,1,1,1,有,有,1080000,28800,,0.0,0,,RPSPMLRLLHPFFBE88CA
苓雅區,房地(土地+建物),高雄市苓雅區凱旋三路352巷1~30號,70.0,住,,,1090227,土地1建物1車位0,全,二層,透天厝,,加強磚造,0640723,72.54,5,2,3,有,無,9800000,135098,,0.0,0,含增建或未登記建物。,RPQNMLSLLHPFFBE58CA
苓雅區,房地(土地+建物),高雄市苓雅區青年一路1~30號,18.65,住,,,1090221,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770212,151.0,4,2,2,有,有,8750000,57947,,0.0,0,,RPVPMLQJMHPFFBE98CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路31~60號,12.27,住,,,1090309,土地1建物1車位1,二十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860430,294.17,4,2,3,有,有,19700000,66968,坡道平面,12.88,0,,RPTNMLRJMHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路61~90號,22.48,住,,,1090112,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081119,177.93,3,2,2,有,有,12700000,72735,坡道平面,28.07,1800000,含裝潢,RPUPMLRJMHPFFBE98CA
苓雅區,房地(土地+建物),高雄市苓雅區身修路31~60號,9.96,住,,,1090218,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081119,91.4,2,2,1,有,有,6380000,69803,,0.0,0,,RPVPMLRJMHPFFBE09CA
苓雅區,房地(土地+建物),高雄市苓雅區身修路31~60號,9.96,住,,,1090302,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081119,91.55,2,2,1,有,有,6300000,68815,,0.0,0,,RPXPMLRJMHPFFBE66CA
新興區,房地(土地+建物)+車位,高雄市新興區七賢一路211~240號,11.49,商,,,1090214,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871014,167.64,3,2,2,有,有,10000000,59652,坡道平面,35.74,0,親友、員工或其他特殊關係間之交易。;,RPOQMLRJMHPFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路91~120號,28.85,商,,,1090220,土地3建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1061228,222.14,3,2,2,有,有,18430000,82966,坡道平面,17.67,0,,RPROMLRJMHPFFBE58CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路91~120號,31.73,商,,,1090216,土地3建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1061228,260.39,3,2,2,有,有,21900000,84105,坡道平面,35.34,0,,RPSOMLRJMHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正二路56巷33弄1~30號,26.06,住,,,1090216,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0760420,158.24,4,2,2,有,有,7980000,50430,坡道平面,0.0,0,,RPWNMLSJMHPFFBE09CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路101巷1~30號,28.44,住,,,1090309,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0751016,102.27000000000001,3,2,2,有,無,3100000,30312,,0.0,0,,RPROMLSJMHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路62巷1~30號,5.85,商,,,1090220,土地1建物1車位1,十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,150.26999999999998,3,2,2,有,有,5300000,35270,坡道平面,12.65,0,,RPROMLRKMHPFFBE68CA
小港區,土地,坪頂段31~60地號,113.24,住,,,1090319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2487150,21964,,0.0,0,,RPRNMLLMLHPFFCE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區一心二路61~90號,7.08,商,,,1090315,土地2建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871123,103.27,2,2,1,有,有,5760000,55776,坡道平面,30.04,0,,RPUNMLKMLHPFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區福祥街31~60號,23.19,住,,,1090220,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780216,130.47,4,2,2,有,有,5300000,40622,,0.0,0,含增建或未登記建物。;,RPXNMLRLLHPFFCE66CA
小港區,房地(土地+建物),高雄市小港區青山街93巷1~30號,10.34,住,,,1090317,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970311,75.14,2,1,1,有,有,3000000,39925,,0.0,0,含裝潢,RPQNMLSJMHPFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,27.24,住,,,1090308,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,159.92000000000002,4,2,2,有,有,8100000,50650,,0.0,0,,RPTNMLPKMHPFFCE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,16.36,商,,,1090207,土地1建物1車位1,十三層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,256.37,3,2,2,有,有,19500000,82333,坡道平面,38.96,1600000,,RPPNMLSKMHPFFCE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,16.95,商,,,1090121,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,261.59000000000003,3,2,3,有,有,21600000,88937,坡道平面,38.96,1800000,,RPQNMLSKMHPFFCE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,16.95,商,,,1081231,土地1建物1車位1,十六層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,261.59000000000003,3,2,3,有,有,20500000,84445,坡道平面,38.96,1700000,,RPRNMLSKMHPFFCE78CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,16.26,商,,,1090222,土地1建物1車位1,十一層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,255.45,3,2,2,有,有,19460000,81689,坡道平面,38.04,1700000,,RPSNMLSKMHPFFCE88CA
前鎮區,房地(土地+建物),高雄市前鎮區崗山南街391~420號,83.0,住,,,1090203,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0670424,174.19,3,2,3,有,無,11200000,64298,,0.0,0,,RPVNMLNLMHPFFCE78CA
三民區,房地(土地+建物),高雄市三民區延吉街1巷1~30號,26.16,住,,,1090222,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671216,58.94,3,1,1,有,無,2100000,35629,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLKMLHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區義德路61巷1~30號,27.46,住,,,1090308,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771231,162.12,4,2,2,有,有,5200000,32075,,0.0,0,,RPPOMLKMLHPFFDE08CA
三民區,房地(土地+建物),高雄市三民區光武路150巷21弄1~30號,64.0,商,,,1090211,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0730515,175.63,4,2,4,有,無,4200000,23914,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLKMLHPFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區陽明路16巷1~30號,19.24,商,,,1090215,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860526,178.97,4,2,2,有,有,6600000,36878,坡道平面,14.96,0,,RPPNMLLMLHPFFDE08CA
三民區,房地(土地+建物),高雄市三民區建武路76巷1~30號,12.07,商,,,1090207,土地1建物1車位0,一層，夾層,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0881014,131.19,4,2,2,有,有,4650000,35445,,0.0,0,,RPVOMLLMLHPFFDE78CA
三民區,房地(土地+建物),高雄市三民區九如一路841~870號,19.09,住,,,1090220,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780703,159.38,4,2,2,有,有,8000000,50195,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLLMLHPFFDE28CA
三民區,房地(土地+建物),高雄市三民區博愛一路361~390號,25.45,商,,,1090303,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740513,98.37,3,1,1,有,無,3880000,39443,,0.0,0,含增建或未登記建物。;,RPSNMLLJMHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區龍江街47巷52弄1~30號,52.0,商,,,1090218,土地1建物1車位0,全,二層,透天厝,,加強磚造,0640927,67.0,4,2,2,有,無,6800000,101493,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;姐弟間買賣部分價金核課贈與稅,RPQPMLTJMHPFFDE98CA
三民區,房地(土地+建物),高雄市三民區民族一路100巷61~90號,26.6,住,,,1090303,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740605,98.57000000000001,3,2,2,有,無,3550000,36015,,0.0,0,,RPWNMLKKMHPFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路691~720號,18.13,住,,,1090218,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980430,152.49,3,2,2,有,有,8500000,55741,坡道平面,17.33,0,,RPPOMLKKMHPFFDE97CA
三民區,房地(土地+建物),高雄市三民區陽明路471巷36弄1~30號,54.0,住,,,1090212,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0730621,131.22,4,1,3,有,無,7000000,53346,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWPMLQKMHPFFDE76CA
三民區,房地(土地+建物),高雄市三民區寶鼎街1~30號,78.01,住,,,1090225,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0651224,161.37,5,4,3,有,無,12300000,76222,,0.0,0,含增建或未登記建物。;,RPUNMLRKMHPFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路121~150號,25.08,住,,,1090229,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880908,172.7,4,2,2,有,有,8520000,49334,坡道平面,27.63,0,,RPXOMLQKMHPFFDE76CA
三民區,房地(土地+建物)+車位,高雄市三民區正忠路241~270號,14.52,商,,,1090207,土地1建物1車位1,二十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840509,183.48000000000002,4,2,2,有,有,7100000,38696,坡道平面,0.0,0,,RPUNMLNLMHPFFDE78CA
三民區,房地(土地+建物),高雄市三民區正忠路241~270號,6.28,商,,,1090214,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840509,79.30999999999999,2,2,1,有,有,3450000,43495,,0.0,0,,RPWNMLKLMHPFFDE68CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十九路586巷1~30號,93.18,住,,,1090309,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1081212,250.48,5,2,6,有,無,14500000,57889,,0.0,0,,RPQNMLKMLHPFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十九路586巷1~30號,93.35,住,,,1090309,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1081212,250.48,5,2,6,有,無,14500000,57889,,0.0,0,,RPSNMLKMLHPFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區啟昌街481~510號,76.56,住,,,1090309,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,1030730,206.39,4,2,4,有,無,12280000,59499,,0.0,0,含增建或未登記建物,RPWNMLKMLHPFFEE78CA
左營區,房地(土地+建物),高雄市左營區大中一路481~510號,100.69,住,,,1090205,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0931203,225.3,4,3,3,有,無,11000000,48824,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVPMLKMLHPFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區仁昌街40巷1~30號,71.0,住,,,1090211,土地2建物1車位0,全,二層,透天厝,,加強磚造,0680108,81.86,3,2,2,有,無,5400000,65966,,0.0,0,一樓車庫增建大陽台及一樓後方廚房增建,RPQNMLLMLHPFFEE28CA
左營區,房地(土地+建物),高雄市左營區果峰街47巷1~30號,33.15,住,,,1090216,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741129,127.82000000000001,4,2,2,有,無,4050000,31685,,0.0,0,,RPPNMLTLLHPFFEE88CA
左營區,房地(土地+建物),高雄市左營區新中街91~120號,231.0,住,,,1090228,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970821,357.67,5,2,6,有,無,49000000,136998,,0.0,0,,RPQNMLTJMHPFFEE88CA
左營區,房地(土地+建物),高雄市左營區新庄仔路546巷1~30號,83.0,住,,,1090302,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0700918,202.16,3,2,3,有,無,6000000,29679,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLRJMHPFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區重愛路1~30號,13.14,住,,,1090310,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850921,156.98000000000002,4,2,2,有,有,6300000,40133,坡道平面,0.0,0,,RPRNMLLJMHPFFEE18CA
左營區,土地,左南段1321~1350地號,50.5,住,,,1090229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2860000,56634,,0.0,0,含增建或未登記建物。;,RPWNMLLJMHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫三路251巷1~30號,8.06,住,,,1090308,土地2建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1010817,71.3,2,2,1,有,有,3570000,50070,,0.0,0,,RPSNMLMJMHPFFEE38CA
左營區,房地(土地+建物),高雄市左營區埤北里埤子頭路32巷1~30號,80.0,商,,,1090303,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0740325,263.51,6,3,4,有,無,8000000,30359,,0.0,0,,RPPNMLOJMHPFFEE28CA
左營區,房地(土地+建物)+車位,高雄市左營區重上街31~60號,15.37,商,,,1081231,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940202,172.28,3,1,2,有,有,10000000,58045,升降機械,10.01,0,親友、員工或其他特殊關係間之交易。;,RPTNMLKKMHPFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路151巷56弄1~30號,23.0,住,,,1090220,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700801,64.92,3,2,2,有,無,1200000,18484,,0.0,0,,RPPOMLTJMHPFFEE88CA
左營區,土地,果貿段211~240地號,7741.0,住,,,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,703300000,90854,,0.0,0,,RPUOMLRJMHPFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區右昌忠義一巷1~30號,61.0,住,,,1090219,土地1建物1車位0,全,二層,透天厝,,加強磚造,0600928,67.68,6,1,4,有,無,6030000,89096,,0.0,0,含增建或未登記建物。;,RPTOMLTJMHPFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路151巷65弄1~30號,23.0,住,,,1090224,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730608,73.42,3,2,2,有,無,1080000,14710,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLPKMHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區瑞屏路82巷8弄1~30號,101.0,商,,,1090215,土地1建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,0941216,211.0,6,4,2,有,無,20000000,94787,,0.0,0,含增建或未登記建物。;含裝潢,RPVPMLMLMHPFFEE09CA
梓官區,土地,梓信段121~150地號,2117.78,農,,,1090213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10100000,4769,,0.0,0,,RPXNMLKMLHPFFFE98CA
岡山區,房地(土地+建物),高雄市岡山區本洲路321巷1~30號,50.33,,一般農業區,甲種建築用地,1090310,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710917,32.53,3,2,1,有,無,1200000,36889,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLKMLHPFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區育仁街22巷1~30號,106.0,住,,,1090317,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1061020,189.45,5,2,4,有,無,15600000,82344,,0.0,0,,RPQNMLLMLHPFFFE38CA
